kp_0_x,kp_0_y,kp_1_x,kp_1_y,kp_2_x,kp_2_y,kp_3_x,kp_3_y,kp_4_x,kp_4_y,kp_5_x,kp_5_y,kp_6_x,kp_6_y,kp_7_x,kp_7_y,kp_8_x,kp_8_y,kp_9_x,kp_9_y,kp_10_x,kp_10_y,kp_11_x,kp_11_y,kp_12_x,kp_12_y,kp_13_x,kp_13_y,kp_14_x,kp_14_y,kp_15_x,kp_15_y,kp_16_x,kp_16_y,kp_17_x,kp_17_y,kp_18_x,kp_18_y,kp_19_x,kp_19_y,kp_20_x,kp_20_y,class
0.5316076874732971,0.5285301804542542,0.6096699833869934,0.48465293645858765,0.6474446654319763,0.39881420135498047,0.59999018907547,0.3281533122062683,0.5446655750274658,0.2976185083389282,0.6119244694709778,0.3012699484825134,0.6055763363838196,0.20899248123168945,0.5924828052520752,0.1490209400653839,0.5775581002235413,0.09734976291656494,0.55601966381073,0.3047650158405304,0.571283221244812,0.19423949718475342,0.5829732418060303,0.12846803665161133,0.582114577293396,0.07377371191978455,0.5072164535522461,0.32621991634368896,0.5098263025283813,0.2646752595901489,0.5344942808151245,0.3310977518558502,0.5478315353393555,0.3810732662677765,0.45775938034057617,0.3578883707523346,0.4702398180961609,0.3055903911590576,0.4930342733860016,0.35318800806999207,0.5024436712265015,0.39539074897766113,R
0.7231074571609497,0.6165529489517212,0.7788345813751221,0.5801481604576111,0.804915189743042,0.5097600221633911,0.7626664042472839,0.4533022344112396,0.7124584317207336,0.42873871326446533,0.7951974868774414,0.4526171386241913,0.7871385812759399,0.3788430392742157,0.7744520306587219,0.3278520703315735,0.7598428130149841,0.28575003147125244,0.7535801529884338,0.45137956738471985,0.7589863538742065,0.37197738885879517,0.7589278817176819,0.32328665256500244,0.7542320489883423,0.2831253409385681,0.7140664458274841,0.46633443236351013,0.7082868814468384,0.4186612367630005,0.7237081527709961,0.46406489610671997,0.7360485792160034,0.4983261525630951,0.6775220036506653,0.4935630261898041,0.6847708821296692,0.46221402287483215,0.703055739402771,0.49655187129974365,0.7116652727127075,0.5278377532958984,R
0.44873955845832825,0.533854603767395,0.5252525210380554,0.485140323638916,0.5566485524177551,0.39027920365333557,0.5043145418167114,0.3226626217365265,0.4441545009613037,0.296122670173645,0.5085864663124084,0.30340319871902466,0.5050506591796875,0.21264061331748962,0.4931046664714813,0.15274426341056824,0.47747161984443665,0.1025128960609436,0.4529964327812195,0.3074871301651001,0.4629095792770386,0.19466333091259003,0.4756206274032593,0.1302538961172104,0.4748738706111908,0.07759290933609009,0.40444958209991455,0.3308239281177521,0.4059433341026306,0.2636343240737915,0.4344061315059662,0.32501649856567383,0.44596487283706665,0.3697042465209961,0.3565659523010254,0.36627694964408875,0.3720957040786743,0.3108482360839844,0.4000614583492279,0.351618230342865,0.4099251329898834,0.3873981237411499,R
0.4306022524833679,0.6160343885421753,0.48875075578689575,0.5657328367233276,0.5136804580688477,0.4844251275062561,0.478303998708725,0.4255896806716919,0.4266200363636017,0.40393784642219543,0.5005854368209839,0.4067346453666687,0.4961884915828705,0.31749317049980164,0.4843314588069916,0.26541391015052795,0.4672032296657562,0.21756628155708313,0.45853057503700256,0.41263142228126526,0.4680388867855072,0.31636232137680054,0.4691249132156372,0.2649158835411072,0.46118608117103577,0.21964408457279205,0.41754984855651855,0.4357319474220276,0.4097604751586914,0.38654622435569763,0.43301156163215637,0.4415065050125122,0.4500576853752136,0.4814756512641907,0.3808712363243103,0.46823322772979736,0.385703980922699,0.4277998208999634,0.4072186052799225,0.4690609574317932,0.4201173484325409,0.5065357685089111,R
0.6006736755371094,0.853847086429596,0.5948231220245361,0.7895928025245667,0.5998451113700867,0.6998021602630615,0.6026967763900757,0.6435616612434387,0.5993325114250183,0.6191486120223999,0.6213994026184082,0.6218122839927673,0.6327090263366699,0.5339452028274536,0.6315077543258667,0.4791443943977356,0.6276025772094727,0.4300072193145752,0.62813800573349,0.629624605178833,0.6404024958610535,0.525795578956604,0.6381718516349792,0.46329015493392944,0.6297292113304138,0.4084102511405945,0.6338990926742554,0.6532338261604309,0.5959057807922363,0.5947069525718689,0.5901235342025757,0.6605163812637329,0.5920887589454651,0.7125480771064758,0.6335211992263794,0.6822213530540466,0.5987875461578369,0.6213697195053101,0.5878415107727051,0.6632478833198547,0.5880345106124878,0.7055017948150635,R
0.6987772583961487,0.5254930257797241,0.7753632664680481,0.4868614077568054,0.8172318339347839,0.40078914165496826,0.7769850492477417,0.32923996448516846,0.729709267616272,0.2966161072254181,0.7958641648292542,0.3070778548717499,0.7973477244377136,0.21992507576942444,0.7905434370040894,0.1603446900844574,0.7819681167602539,0.11065840721130371,0.7441586256027222,0.3076653480529785,0.7642213106155396,0.19903422892093658,0.7797036170959473,0.13936582207679749,0.782105565071106,0.08837953209877014,0.6960517168045044,0.32555249333381653,0.7108553051948547,0.25651827454566956,0.729986846446991,0.32551446557044983,0.734445333480835,0.37446877360343933,0.6445247530937195,0.3530125617980957,0.6672462224960327,0.295432984828949,0.6854028105735779,0.34458282589912415,0.6867661476135254,0.3855120837688446,R
0.45742422342300415,0.8000216484069824,0.521503746509552,0.7680379152297974,0.5377511382102966,0.7034580707550049,0.46522021293640137,0.6506151556968689,0.4005366563796997,0.6234287023544312,0.5209730863571167,0.5583823919296265,0.48565107583999634,0.4644179940223694,0.45429527759552,0.3996201455593109,0.42397382855415344,0.3409101963043213,0.46760106086730957,0.5591549277305603,0.44844937324523926,0.4647262692451477,0.44299304485321045,0.4101078510284424,0.4373393654823303,0.35252290964126587,0.4211955666542053,0.5819467902183533,0.3890046179294586,0.5561383962631226,0.41040945053100586,0.6204490065574646,0.44014814496040344,0.6557643413543701,0.3817441463470459,0.6209069490432739,0.36890512704849243,0.6103759407997131,0.39170533418655396,0.657862663269043,0.415968656539917,0.6874288320541382,R
0.6928191184997559,0.594518780708313,0.7486276626586914,0.567402720451355,0.7731497883796692,0.5038977265357971,0.7261737585067749,0.44673553109169006,0.6807976961135864,0.41638675332069397,0.7634040713310242,0.4342990517616272,0.7528893947601318,0.3584652543067932,0.7384070158004761,0.3053373098373413,0.7218584418296814,0.2627292275428772,0.7189297080039978,0.43062064051628113,0.7240115404129028,0.3463132679462433,0.7235589623451233,0.29674264788627625,0.7191751599311829,0.2583041191101074,0.6794509887695312,0.444711834192276,0.6710057258605957,0.4018814265727997,0.6834876537322998,0.4489847421646118,0.6976265907287598,0.4828433394432068,0.6438232660293579,0.471956342458725,0.648086428642273,0.44749701023101807,0.6633975505828857,0.4834708869457245,0.6745064854621887,0.5109646916389465,R
0.2990246117115021,0.5475327968597412,0.3647029995918274,0.5206078290939331,0.3944900631904602,0.4483502507209778,0.35002145171165466,0.38278424739837646,0.3056713938713074,0.3401758074760437,0.40169599652290344,0.3571437895298004,0.39929723739624023,0.2579052448272705,0.38636428117752075,0.19148878753185272,0.36802753806114197,0.1372251808643341,0.34764236211776733,0.3538094162940979,0.3623650074005127,0.23247158527374268,0.3751325011253357,0.16485871374607086,0.38142141699790955,0.10899387300014496,0.29729947447776794,0.37383395433425903,0.28047114610671997,0.3219321370124817,0.2923809289932251,0.3874051570892334,0.30932679772377014,0.4314861297607422,0.2517050802707672,0.40910351276397705,0.2511240839958191,0.37814751267433167,0.26468008756637573,0.42853572964668274,0.2773778438568115,0.46342775225639343,R
0.7534282207489014,0.5411170721054077,0.8335461020469666,0.5005635619163513,0.8792838454246521,0.41735637187957764,0.8413011431694031,0.3420073091983795,0.7872707843780518,0.31018954515457153,0.8539177179336548,0.32444989681243896,0.8566222190856934,0.23509696125984192,0.849861204624176,0.17688216269016266,0.841101348400116,0.12760193645954132,0.8022575974464417,0.32297876477241516,0.8231706619262695,0.21201470494270325,0.8383744359016418,0.1499154269695282,0.839565634727478,0.09637144207954407,0.7553760409355164,0.34032076597213745,0.7698548436164856,0.2773406505584717,0.7893423438072205,0.34531161189079285,0.7918533682823181,0.39446717500686646,0.7076334953308105,0.3664957880973816,0.732254683971405,0.3072204291820526,0.7500121593475342,0.3531515300273895,0.7496047019958496,0.3945538103580475,R
0.7511260509490967,0.6321579217910767,0.805347740650177,0.5914781093597412,0.8318393230438232,0.5218005180358887,0.7957655191421509,0.4631277620792389,0.7493160367012024,0.43735259771347046,0.8186830878257751,0.45847806334495544,0.8133689165115356,0.3807658851146698,0.8004359006881714,0.3292577862739563,0.7846617102622986,0.2863702178001404,0.7776332497596741,0.45816105604171753,0.7818912863731384,0.37428712844848633,0.7848448157310486,0.3243580460548401,0.7810274362564087,0.28327101469039917,0.739485502243042,0.4756976366043091,0.732933759689331,0.4253687560558319,0.7521726489067078,0.4692766070365906,0.7656095027923584,0.5051105618476868,0.7042430639266968,0.5041343569755554,0.7116417288780212,0.468145489692688,0.7296196222305298,0.4998262822628021,0.7406338453292847,0.530331015586853,R
0.642109751701355,0.5976346135139465,0.6974886655807495,0.578441858291626,0.7241373658180237,0.5219328999519348,0.6845132112503052,0.45952308177948,0.6473361253738403,0.41812461614608765,0.7264821529388428,0.4315166175365448,0.7138774394989014,0.34503698348999023,0.695733368396759,0.29123610258102417,0.6746962070465088,0.24553775787353516,0.6809949278831482,0.4241233170032501,0.6851713061332703,0.3301435112953186,0.6819301843643188,0.2707974314689636,0.6726534366607666,0.2206304520368576,0.6405358910560608,0.4372003972530365,0.6246163845062256,0.3976496160030365,0.6343449354171753,0.4513777494430542,0.6488602161407471,0.4901100993156433,0.6027026772499084,0.46352478861808777,0.5982173681259155,0.43959662318229675,0.6111007928848267,0.481539249420166,0.6255799531936646,0.5134207606315613,R
0.6003285050392151,0.5100522637367249,0.6765584349632263,0.4693461060523987,0.7161979675292969,0.38284701108932495,0.668498694896698,0.31318235397338867,0.6139340996742249,0.2809198498725891,0.6868093609809875,0.28346723318099976,0.6854611039161682,0.19274500012397766,0.6748477816581726,0.13215035200119019,0.662109911441803,0.0820736438035965,0.6305617094039917,0.28473159670829773,0.6453165411949158,0.17542971670627594,0.658108115196228,0.11572282016277313,0.6591953039169312,0.0685972273349762,0.5810652375221252,0.3059297800064087,0.5882539749145508,0.24177831411361694,0.611312210559845,0.30637308955192566,0.6208909153938293,0.35592952370643616,0.5314620733261108,0.3364972174167633,0.5465934872627258,0.28457072377204895,0.5666601061820984,0.32672616839408875,0.573954701423645,0.3639868199825287,R
0.7710676193237305,0.5099502801895142,0.8422874808311462,0.4677310585975647,0.8853878378868103,0.38608604669570923,0.8455772399902344,0.3144691586494446,0.7965556979179382,0.28068414330482483,0.8582008481025696,0.2946128249168396,0.8637107014656067,0.20862823724746704,0.8576573729515076,0.15121418237686157,0.847664475440979,0.1022987961769104,0.8096158504486084,0.29414722323417664,0.8312745094299316,0.1837158352136612,0.8517234325408936,0.12603624165058136,0.8588293790817261,0.07808251678943634,0.7620556950569153,0.31135323643684387,0.7821221351623535,0.24512895941734314,0.8036612272262573,0.31532031297683716,0.8055748343467712,0.365730345249176,0.7106863260269165,0.3393041789531708,0.7409878373146057,0.28351399302482605,0.7588691711425781,0.333583265542984,0.7577003836631775,0.3750937879085541,R
0.48305338621139526,0.53758704662323,0.5599187612533569,0.490582138299942,0.595062792301178,0.39864370226860046,0.544201672077179,0.3271732032299042,0.4823123514652252,0.30161353945732117,0.5520123243331909,0.30437809228897095,0.5475679636001587,0.21221467852592468,0.5350595712661743,0.15109902620315552,0.5206579566001892,0.099490225315094,0.49606597423553467,0.30914780497550964,0.5076308250427246,0.1957307755947113,0.5185673236846924,0.1322551667690277,0.5179362893104553,0.08081552386283875,0.4482317566871643,0.33305275440216064,0.4509121775627136,0.27124351263046265,0.47762563824653625,0.33624568581581116,0.4898332357406616,0.3844486474990845,0.4011698365211487,0.366091787815094,0.4153614640235901,0.31317541003227234,0.4373195171356201,0.35714083909988403,0.4453386664390564,0.3950579762458801,R
0.6425768733024597,0.28417086601257324,0.6609388589859009,0.26396676898002625,0.6645202040672302,0.23900733888149261,0.6550048589706421,0.2210698276758194,0.6412072777748108,0.21513567864894867,0.6461024880409241,0.22490042448043823,0.6421747803688049,0.20028766989707947,0.640757143497467,0.18723919987678528,0.6404317617416382,0.1792723834514618,0.6293230652809143,0.2280658781528473,0.628628671169281,0.20439772307872772,0.6304745674133301,0.19405585527420044,0.6330591440200806,0.18873873353004456,0.615045964717865,0.2343643605709076,0.6185790300369263,0.216374933719635,0.6246250867843628,0.2129291445016861,0.6301389932632446,0.21317028999328613,0.6035652160644531,0.242818221449852,0.6091597676277161,0.22873806953430176,0.6151779294013977,0.2276892513036728,0.6193480491638184,0.23062556982040405,R
0.559128999710083,0.5198951363563538,0.6372922658920288,0.4772915840148926,0.675189733505249,0.3910197913646698,0.6306384801864624,0.3221638798713684,0.5799336433410645,0.28885820508003235,0.6488467454910278,0.29314929246902466,0.6426663994789124,0.20161625742912292,0.6308678388595581,0.13972824811935425,0.618164598941803,0.0874088853597641,0.5928487777709961,0.2968637943267822,0.6086589097976685,0.18431256711483002,0.6194347143173218,0.12122203409671783,0.6186970472335815,0.06868425011634827,0.5435055494308472,0.31915515661239624,0.5498043894767761,0.25025588274002075,0.573380172252655,0.31693795323371887,0.5857945084571838,0.36616408824920654,0.4923807680606842,0.35155561566352844,0.5061975717544556,0.2959672808647156,0.5284346342086792,0.3426460921764374,0.5381290316581726,0.3827023506164551,R
0.37808358669281006,0.5320930480957031,0.44204461574554443,0.5096761584281921,0.4711707830429077,0.44857126474380493,0.4243334233760834,0.3851103186607361,0.3811119496822357,0.3497164845466614,0.4776441752910614,0.36482781171798706,0.47730305790901184,0.27532467246055603,0.4690079391002655,0.2135162204504013,0.4565759301185608,0.16130024194717407,0.42876315116882324,0.3559725284576416,0.44191911816596985,0.2537064254283905,0.45347949862480164,0.1923411637544632,0.4636494219303131,0.14077907800674438,0.3822096586227417,0.36692532896995544,0.36923131346702576,0.3247629404067993,0.3777989149093628,0.38001859188079834,0.3948209583759308,0.41862109303474426,0.33756113052368164,0.3929887115955353,0.3374864459037781,0.366929829120636,0.34994006156921387,0.41069233417510986,0.36142438650131226,0.4445773959159851,R
0.7428925633430481,0.6084314584732056,0.7920743227005005,0.5714614391326904,0.8176226019859314,0.5038211345672607,0.7832679152488708,0.4481206238269806,0.7373167872428894,0.42918863892555237,0.7999799847602844,0.44899630546569824,0.7967995405197144,0.3735084533691406,0.7878199219703674,0.3238146901130676,0.77557373046875,0.28359049558639526,0.7621890306472778,0.44929760694503784,0.7661461234092712,0.3686492443084717,0.7677425146102905,0.321386456489563,0.7633359432220459,0.2819303870201111,0.728514552116394,0.464562326669693,0.7272865772247314,0.4151383936405182,0.748319149017334,0.45309996604919434,0.7619019150733948,0.4845830202102661,0.6968692541122437,0.4902220070362091,0.707526445388794,0.45450472831726074,0.7281169295310974,0.48377034068107605,0.7398675084114075,0.5125105977058411,R
0.5678902864456177,0.2833505868911743,0.5478386878967285,0.25930893421173096,0.5318202376365662,0.22668682038784027,0.5211067795753479,0.2010089010000229,0.5191224217414856,0.20229731500148773,0.5731821656227112,0.18294328451156616,0.5567734837532043,0.1464313566684723,0.5448782444000244,0.15564249455928802,0.5478193759918213,0.17220281064510345,0.5741298198699951,0.18293584883213043,0.5594529509544373,0.1490192413330078,0.5469175577163696,0.15742053091526031,0.5500385165214539,0.17092064023017883,0.5739749670028687,0.18392540514469147,0.5607287287712097,0.15465113520622253,0.5484784841537476,0.16054292023181915,0.5506182909011841,0.17317751049995422,0.5745315551757812,0.1865476667881012,0.5639728903770447,0.16068755090236664,0.5536842346191406,0.16178277134895325,0.5527213215827942,0.17170047760009766,R
0.28720158338546753,0.6924661993980408,0.3625578284263611,0.6356613636016846,0.39050164818763733,0.5373209118843079,0.3172706663608551,0.4705978035926819,0.24396009743213654,0.45160365104675293,0.3309771418571472,0.4580667018890381,0.3228999376296997,0.35863834619522095,0.30931130051612854,0.29530245065689087,0.29602110385894775,0.23972848057746887,0.27027320861816406,0.466287225484848,0.2747730612754822,0.33764582872390747,0.29079365730285645,0.2687104642391205,0.29503175616264343,0.20969831943511963,0.22150751948356628,0.49293383955955505,0.22461113333702087,0.43007832765579224,0.2563154399394989,0.5005687475204468,0.2679861783981323,0.5475103855133057,0.1751253306865692,0.5297596454620361,0.19167323410511017,0.47641170024871826,0.21948400139808655,0.5246319770812988,0.22623832523822784,0.5617093443870544,R
0.830584704875946,0.3628775477409363,0.8489112854003906,0.33054742217063904,0.8465353846549988,0.3015049695968628,0.8281916975975037,0.283818781375885,0.8085507750511169,0.27951711416244507,0.8501262068748474,0.2770959734916687,0.8435713648796082,0.23996084928512573,0.8353829979896545,0.23848722875118256,0.8340862989425659,0.25142934918403625,0.8314321041107178,0.27884599566459656,0.8243995308876038,0.245110884308815,0.8202390074729919,0.24699783325195312,0.8232356905937195,0.2583700120449066,0.8123311400413513,0.28558534383773804,0.803690493106842,0.2684485614299774,0.802942156791687,0.27922508120536804,0.8092638254165649,0.29214105010032654,0.7928711771965027,0.2961702048778534,0.7849671840667725,0.2822306752204895,0.7878080010414124,0.2886262834072113,0.7945420742034912,0.2989131808280945,R
0.529342532157898,0.5664445757865906,0.5899002552032471,0.5279635190963745,0.617857038974762,0.4544622600078583,0.5743023157119751,0.3966304361820221,0.5226203799247742,0.3744789958000183,0.6020903587341309,0.38486456871032715,0.6000661849975586,0.3091944456100464,0.5920342803001404,0.25945836305618286,0.5791928172111511,0.2161455899477005,0.5604442358016968,0.3868301212787628,0.5725688934326172,0.30914729833602905,0.5775431990623474,0.25980308651924133,0.5750152468681335,0.21505194902420044,0.5206940174102783,0.4038226306438446,0.5148926377296448,0.35994020104408264,0.5311260223388672,0.41002169251441956,0.542472243309021,0.4473312497138977,0.4848729074001312,0.43035751581192017,0.4945748448371887,0.39895880222320557,0.5141669511795044,0.4352957606315613,0.5247207880020142,0.4677436947822571,R
0.529342532157898,0.5664445757865906,0.5899002552032471,0.5279635190963745,0.617857038974762,0.4544622600078583,0.5743023157119751,0.3966304361820221,0.5226203799247742,0.3744789958000183,0.6020903587341309,0.38486456871032715,0.6000661849975586,0.3091944456100464,0.5920342803001404,0.25945836305618286,0.5791928172111511,0.2161455899477005,0.5604442358016968,0.3868301212787628,0.5725688934326172,0.30914729833602905,0.5775431990623474,0.25980308651924133,0.5750152468681335,0.21505194902420044,0.5206940174102783,0.4038226306438446,0.5148926377296448,0.35994020104408264,0.5311260223388672,0.41002169251441956,0.542472243309021,0.4473312497138977,0.4848729074001312,0.43035751581192017,0.4945748448371887,0.39895880222320557,0.5141669511795044,0.4352957606315613,0.5247207880020142,0.4677436947822571,R
0.5316076874732971,0.5285301804542542,0.6096699833869934,0.48465293645858765,0.6474446654319763,0.39881420135498047,0.59999018907547,0.3281533122062683,0.5446655750274658,0.2976185083389282,0.6119244694709778,0.3012699484825134,0.6055763363838196,0.20899248123168945,0.5924828052520752,0.1490209400653839,0.5775581002235413,0.09734976291656494,0.55601966381073,0.3047650158405304,0.571283221244812,0.19423949718475342,0.5829732418060303,0.12846803665161133,0.582114577293396,0.07377371191978455,0.5072164535522461,0.32621991634368896,0.5098263025283813,0.2646752595901489,0.5344942808151245,0.3310977518558502,0.5478315353393555,0.3810732662677765,0.45775938034057617,0.3578883707523346,0.4702398180961609,0.3055903911590576,0.4930342733860016,0.35318800806999207,0.5024436712265015,0.39539074897766113,R
